emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
angry,0.51610035,0.36010593,0.5738215,0.34257713,0.44537464,0.0,0.6647107,0.27685386,0.0,0.14267947,0.35787442,0.20207857,0.28046957,1.0,0.5333552,0.029540274,0.9981475,0.32224008,0.053715874,0.4100051
angry,0.4110397,0.24281667,0.7835126,0.41121763,0.5548947,1.0,0.6008656,0.21646117,1.0,0.5462899,0.27363965,0.3041632,0.35326082,1.0,0.6184236,0.020057166,0.9998258,0.6613574,0.03026527,0.34195942
angry,0.28334278,0.26133364,0.26336485,0.33882588,0.15711977,0.0,0.2954589,0.701019,1.0,0.22065763,0.5860917,0.22269776,0.42547935,0.0,0.4863649,0.63194364,0.3122605,0.18966524,0.156459,0.09863174
angry,0.30732995,0.3914175,0.25986665,0.31302047,0.31196767,1.0,0.29833505,0.49178725,1.0,0.2984444,0.31719637,0.6898143,0.45549822,1.0,0.5178106,0.11759729,0.9885024,0.49884206,0.43256435,0.15104215
angry,0.20709418,0.3158649,0.1915642,0.34374622,0.27839038,0.0,0.46352765,0.0550979,0.0,0.13008466,0.1727772,0.05893976,0.37846908,0.0,0.4371148,0.15175372,0.4341626,0.14873663,0.15221252,0.27306804
angry,0.3230186,0.34361196,0.3176703,0.35195962,0.10838209,1.0,0.34087503,0.046501067,0.0,0.24694909,0.3851308,0.17056526,0.36687475,0.0,0.49352545,0.22100681,0.592869,0.15949558,0.25727898,0.20389467
angry,0.41564643,0.4613476,0.38151208,0.3706617,0.260499,1.0,0.43784705,0.627876,1.0,0.21012379,0.39482892,0.14113386,0.4088663,0.0,0.63667345,0.44073862,0.13747942,0.14856604,0.41245657,0.51623434
angry,0.37154874,0.21127455,0.58976704,0.3307603,0.23361792,1.0,0.49479315,0.30124784,0.0,0.11697828,0.25862047,0.5355758,0.36120042,0.0,0.61332023,0.36193344,0.6720714,0.1024228,0.3802333,0.62538147
angry,0.4053166,0.26784873,0.16059478,0.35199347,0.1250117,0.0,0.3423293,0.1551853,1.0,0.20131288,0.39619014,0.08459419,0.3304651,0.0,0.49051592,0.40738958,0.26885206,0.37160105,0.553083,0.39878657
angry,0.31963018,0.17621586,0.7665451,0.3314549,0.35468823,1.0,0.53027904,0.23122919,1.0,0.32976425,0.385718,0.3360228,0.5011254,0.0,0.1975903,0.49324048,0.9762922,0.27913195,0.03480585,0.3659616
angry,0.2708811,0.16883199,0.3181117,0.34680814,0.16119643,1.0,0.25023165,0.6782226,1.0,0.17198232,0.36024657,0.7304633,0.33200553,1.0,0.41167563,0.25730863,0.89089495,0.1779684,0.18176545,0.19989032
angry,0.40036383,0.26201773,0.57202286,0.29602137,0.4543369,1.0,0.58473456,0.97410595,1.0,0.48296615,0.31745353,0.14934449,0.29051173,1.0,0.5173677,0.014244665,0.999908,0.6962555,0.060100105,0.42107275
angry,0.33869225,0.3346479,0.6652053,0.30647278,0.26101366,1.0,0.5220979,0.06752558,1.0,0.08163011,0.17135592,0.09810961,0.5038008,1.0,0.3011328,0.2765545,0.6903762,0.04768855,0.2725841,0.58937526
angry,0.4532033,0.33546966,0.6344462,0.25554347,0.47839606,1.0,0.59555644,0.96626663,0.0,0.44123343,0.4421959,0.3483256,0.2608954,1.0,0.62977564,0.041346855,0.9999223,0.46106008,0.11157371,0.8529756
angry,0.2439381,0.14763674,0.8920351,0.2999915,0.3144522,1.0,0.30898595,0.25388727,1.0,0.24831994,0.11486156,0.4977627,0.24797648,1.0,0.42871863,0.009921812,0.9994924,0.6933901,0.08827828,0.3135939
angry,0.400096,0.22559829,0.7808048,0.30094376,0.2279418,1.0,0.55161303,0.035744168,1.0,0.1290781,0.29355624,0.10311616,0.5096286,0.0,0.53466225,0.3069984,0.22794704,0.07673925,0.39422426,0.623771
angry,0.5115066,0.2252823,0.7856584,0.26417124,0.29978055,1.0,0.44290647,0.05044393,1.0,0.06921474,0.27147853,0.42031977,0.39305845,1.0,0.5413705,0.15880951,0.97854644,0.06278522,0.1068107,0.29901436
angry,0.2252548,0.17977035,0.6929802,0.30873898,0.59122795,0.0,0.42130944,0.1843852,1.0,0.38536653,0.2882902,0.18109094,0.433731,1.0,0.47654676,0.11056905,0.99889153,0.42253983,0.047320206,0.47103873
angry,0.41193452,0.17344825,0.24774547,0.4539973,0.28331828,0.0,0.4889085,0.0781236,0.0,0.35712993,0.3208819,0.37157872,0.54843765,0.0,0.29887506,0.33145013,0.3825013,0.11047725,0.28768668,0.19336547
angry,0.19393715,0.23724206,0.7570516,0.3167061,0.34802,0.0,0.35990578,0.17652501,0.0,0.30199754,0.37935236,0.10353347,0.4265986,0.0,0.21656753,0.3755776,0.00039429512,0.012644175,0.28005713,0.25258535
angry,0.37971917,0.33323327,0.52241135,0.4214388,0.13263339,1.0,0.14876246,0.027404403,1.0,0.1365003,0.16984195,0.51671803,0.31897676,1.0,0.62325907,0.08028302,0.9454656,0.08646686,0.21764591,0.07725359
angry,0.29700837,0.39694595,0.32016292,0.30499312,0.2818979,0.0,0.47401643,0.016446766,1.0,0.234816,0.3257051,0.15363342,0.38337225,0.0,0.67683405,0.18596402,0.5246841,0.10876534,0.058549695,0.5379119
angry,0.2890354,0.15865952,0.7243555,0.28322947,0.45526913,1.0,0.476287,0.012141541,0.0,0.51231015,0.5948267,0.25799426,0.32205978,1.0,0.5599826,0.32594156,0.76689106,0.123504825,0.25792614,0.56815916
angry,0.3796107,0.30952543,0.20950526,0.46274367,0.26490557,1.0,0.40789965,0.018393613,1.0,0.18502931,0.27572614,0.36502707,0.28128785,1.0,0.6829665,0.137194,0.65158033,0.12896405,0.096776545,0.14146061
angry,0.31272152,0.20862073,0.7551767,0.31066567,0.27419132,0.0,0.51984143,0.09639484,1.0,0.28430697,0.49599385,0.29725888,0.5709512,0.0,0.3221154,0.27535325,0.04436922,0.03346606,0.21512786,0.1919524
angry,0.29283038,0.18545352,0.43723932,0.26446933,0.4695921,1.0,0.65717286,0.48958442,1.0,0.28717542,0.43198016,0.32321587,0.40299892,0.0,0.1478326,0.6158395,0.83187073,0.12977272,0.2120992,0.3623546
angry,0.41529143,0.36576226,0.26263824,0.3183021,0.2782248,0.0,0.45370224,0.8571811,0.0,0.27657565,0.3323888,0.5961933,0.3749017,1.0,0.370916,0.06498662,0.9996618,0.700802,0.12554839,0.3842034
angry,0.34245077,0.3506273,0.66272104,0.31333888,0.29087123,1.0,0.37389567,0.66206425,0.0,0.33883974,0.18297641,0.39021116,0.41562143,0.0,0.8217785,0.22716093,0.99699414,0.53243107,0.2688978,0.42803672
angry,0.3794097,0.23176284,0.5278898,0.37992132,0.09712901,1.0,0.342357,0.09308816,1.0,0.15605645,0.11312459,0.19938909,0.43790206,1.0,0.5789043,0.17793767,0.91609794,0.3442627,0.13448259,0.30354106
angry,0.5478464,0.31176105,0.40308714,0.41986227,0.553558,1.0,0.56561863,0.97952384,0.0,0.75807357,0.5125062,0.11083781,0.27954945,1.0,0.35271594,0.07279842,0.9998561,0.7042893,0.0452268,0.43246427
angry,0.35510004,0.14371532,0.58556366,0.27490047,0.33414748,1.0,0.40129343,0.085638106,0.0,0.20471959,0.5433171,0.08068417,0.41192877,1.0,0.71155304,0.5024153,0.7496976,0.19167016,0.06417819,0.58492607
angry,0.33883378,0.16866665,0.7392722,0.29354516,0.5357297,1.0,0.524815,0.45814618,0.0,0.3731352,0.59085774,0.18381172,0.26563573,1.0,0.41079316,0.027739812,0.9961837,0.424622,0.13863736,0.5538449
angry,0.53003144,0.28151903,0.62021315,0.3975309,0.29469904,0.0,0.46557802,0.012573672,1.0,0.2894331,0.18892781,0.06093181,0.346787,1.0,0.6710623,0.20991848,0.9141718,0.13089877,0.22599593,0.186944
angry,0.2503869,0.24517609,0.37818754,0.4043961,0.18099633,0.0,0.145888,0.0018712959,0.0,0.22365743,0.5324562,0.2547294,0.39499903,0.0,0.42106286,0.4716731,0.1574995,0.23076394,0.061422434,0.06457877
angry,0.3764992,0.21746477,0.67733854,0.29670984,0.20890523,1.0,0.42875725,0.025518565,1.0,0.21712516,0.42897403,0.23773481,0.37470862,0.0,0.4861642,0.3435126,0.04338601,0.1269735,0.07858631,0.4920119
angry,0.3374483,0.14849916,0.44968238,0.37707967,0.19279495,0.0,0.20806111,0.07601747,0.0,0.1542187,0.5275111,0.46279493,0.47647125,0.0,0.5389626,0.6445559,0.03980087,0.10234051,0.15369081,0.051475998
angry,0.37627786,0.43806106,0.7429075,0.27900663,0.77819014,1.0,0.70288235,0.038252544,0.0,0.62256956,0.3940665,0.3809838,0.5657555,0.0,0.27696186,0.56501955,0.724969,0.42296413,0.27441195,0.7415991
angry,0.29578587,0.18624048,0.60475546,0.3714202,0.4087162,1.0,0.46061015,0.0016413829,1.0,0.23697361,0.29779702,0.4436173,0.49904826,1.0,0.48497295,0.3277392,0.8465955,0.37301868,0.13203216,0.34170946
angry,0.4447117,0.33925632,0.32750374,0.4901946,0.15532242,0.0,0.3193288,0.015846938,0.0,0.056551673,0.3100658,0.09769043,0.35303006,1.0,0.22508036,0.10840296,0.8259766,0.14127745,0.025984425,0.124511994
angry,0.18963408,0.14451179,0.29580542,0.35300633,0.18471412,0.0,0.31967095,0.0062405667,1.0,0.14165626,0.6553261,0.21313192,0.36854875,1.0,0.4995636,0.5070227,0.5712806,0.24043186,0.5496894,0.11803381
angry,0.5116078,0.28093332,0.6816249,0.3074883,0.28039232,1.0,0.332684,0.066243306,0.0,0.07486979,0.32801196,0.3908225,0.5995793,0.0,0.52907765,0.6872282,0.014843045,0.048916556,0.20161973,0.31844473
angry,0.30490348,0.24398918,0.79544306,0.26508564,0.24839005,1.0,0.4622705,0.020631963,0.0,0.045117777,0.1496082,0.089999005,0.38523605,1.0,0.38058087,0.037496414,0.9767329,0.66716284,0.030362634,0.36408642
angry,0.34580943,0.4347761,0.84852004,0.2897453,0.29092926,0.0,0.5932018,0.51165414,0.0,0.14563146,0.23515202,0.31603053,0.37269402,1.0,0.50061786,0.21138312,0.9446338,0.18088265,0.08732446,0.6918369
angry,0.33137885,0.15857896,0.9452286,0.30886436,0.09663821,1.0,0.21335179,0.06639802,0.0,0.021620482,0.4315497,0.66082996,0.45468003,0.0,0.43712583,0.5268863,0.6850422,0.24064894,0.39965254,0.1133895
angry,0.3580435,0.25861162,0.8099288,0.32281518,0.2568696,1.0,0.49078655,0.48801562,0.0,0.24636419,0.35550016,0.43055588,0.42847422,1.0,0.67893815,0.6033304,0.37174788,0.08321132,0.21148439,0.24406217
angry,0.25782403,0.25265083,0.40578914,0.2833339,0.25219354,1.0,0.48431718,0.027269037,0.0,0.12493492,0.4075664,0.31224763,0.39313564,1.0,0.50295997,0.29498187,0.654583,0.39531976,0.31362426,0.48234597
angry,0.3394894,0.28904313,0.38932788,0.39528728,0.24796255,0.0,0.33261207,0.0036376922,1.0,0.35356075,0.18500614,0.36298555,0.5604513,0.0,0.44024792,0.46066,0.32763675,0.3223771,0.015375451,0.45888907
angry,0.37314802,0.3060345,0.6315749,0.38598368,0.44782138,1.0,0.64370096,0.9183163,0.0,0.57237643,0.41465384,0.2886514,0.51778686,0.0,0.5498001,0.32519636,0.45969775,0.13654813,0.35642016,0.3256935
angry,0.28790826,0.2316188,0.47992405,0.36778715,0.11324762,0.0,0.38097,0.0048648543,1.0,0.050898798,0.5995176,0.49209824,0.46475226,0.0,0.5277295,0.59655243,0.06914585,0.29032752,0.06579534,0.18504862
angry,0.2796737,0.18595387,0.15673755,0.47069085,0.09327588,0.0,0.22191444,0.0068316828,0.0,0.07489205,0.16891499,0.12602703,0.44871554,0.0,0.3702606,0.30444098,0.7855078,0.092584595,0.03424285,0.11695168
angry,0.43147016,0.3444944,0.52636445,0.3368894,0.21151736,1.0,0.35393417,0.30918622,0.0,0.16113004,0.36009544,0.2947272,0.34278604,1.0,0.73212016,0.12823339,0.8153766,0.54736406,0.3182416,0.3232119
angry,0.39523834,0.3073708,0.7191339,0.28362012,0.6018263,1.0,0.70327836,0.68801105,0.0,0.31390354,0.5839699,0.5676735,0.39734566,1.0,0.3648138,0.22169854,0.96827936,0.32770285,0.102618314,0.7397462
angry,0.26669693,0.23387985,0.59565294,0.29835048,0.40876654,0.0,0.57463413,0.55147326,1.0,0.54988384,0.647728,0.2799646,0.35353222,1.0,0.47567406,0.074118756,0.9994344,0.6051993,0.111344464,0.20480658
angry,0.30535752,0.16983727,0.5149092,0.2652617,0.38855714,1.0,0.51064855,0.052210055,1.0,0.1695058,0.44617322,0.21188405,0.45243225,1.0,0.50116086,0.4696474,0.98932064,0.36448964,0.17664172,0.69211054
angry,0.32571128,0.19724798,0.52647465,0.40475747,0.30790657,0.0,0.4280326,0.21864688,1.0,0.23393826,0.4828636,0.35526955,0.27133077,1.0,0.481494,0.3544094,0.9990915,0.44567475,0.038129594,0.36363688
angry,0.33032137,0.25811276,0.89330614,0.2906476,0.584047,0.0,0.72219944,0.3240058,1.0,0.66924304,0.45796055,0.43502423,0.6252357,0.0,0.27013272,0.5917438,0.25193325,0.03213288,0.24894334,0.76014316
angry,0.33615962,0.5372317,0.60866946,0.39097264,0.5444223,1.0,0.5768791,0.44034576,1.0,0.63817173,0.3831383,0.21160957,0.24079789,1.0,0.4217356,0.013677019,0.99983716,0.683123,0.031929195,0.339656
angry,0.55753505,0.32347447,0.07089423,0.38323647,0.14194465,1.0,0.102904595,0.0044768597,1.0,0.066467024,0.32497662,0.041079797,0.3142671,1.0,0.68470085,0.0773099,0.9043597,0.5449353,0.020432852,0.102093324
angry,0.26664042,0.12487073,0.32666722,0.34857413,0.11457434,0.0,0.26784515,0.053006984,0.0,0.05132181,0.08194362,0.09821954,0.3822875,0.0,0.36666393,0.2731495,0.5078273,0.24765272,0.8051842,0.17995642
disgust,0.34643418,0.28713733,0.33137003,0.3438526,0.21846135,1.0,0.48330674,0.12994681,0.0,0.18903562,0.39192897,0.13281348,0.45380336,0.0,0.40150803,0.37962982,0.025167609,0.15056008,0.48905656,0.49181783
disgust,0.53688556,0.283152,0.31896076,0.36479798,0.12419999,1.0,0.39060587,0.032061625,0.0,0.1811807,0.20124002,0.16553542,0.33565012,0.0,0.46397126,0.12821479,0.0757989,0.08270523,0.5859619,0.29990852
disgust,0.5409577,0.2885483,0.5065413,0.4430766,0.15110776,1.0,0.40113887,0.02088093,1.0,0.07573818,0.17830987,0.20894338,0.4933116,0.0,0.4268926,0.37193063,0.26300254,0.051280756,0.22777374,0.11303381
disgust,0.31904325,0.22591716,0.7755982,0.3191086,0.24151133,1.0,0.24860342,0.017810812,0.0,0.08410303,0.12512736,0.2532449,0.37753606,0.0,0.43278602,0.25580558,0.70092064,0.39156505,0.35015732,0.3890699
disgust,0.22609667,0.18064354,0.2586257,0.35602295,0.16081305,1.0,0.21910225,0.22800829,0.0,0.0893472,0.31388268,0.43637356,0.54173476,0.0,0.4448799,0.5964332,0.22401702,0.24786538,0.12472811,0.08380303
disgust,0.48397875,0.13903542,0.59664935,0.27940437,0.17540416,0.0,0.4506316,0.2943055,0.0,0.1585359,0.48123813,0.33878776,0.49533632,0.0,0.43267944,0.5343225,0.013266114,0.024357429,0.22605675,0.27660835
disgust,0.17254639,0.14198011,0.26593342,0.2618451,0.2920402,1.0,0.34432554,0.007787339,1.0,0.1188693,0.43004856,0.10238406,0.43810123,0.0,0.48564407,0.5274019,0.056078725,0.16415107,0.413849,0.16136093
disgust,0.3687226,0.261805,0.37013134,0.42717335,0.21567224,0.0,0.6775244,0.2601701,1.0,0.37824604,0.3496308,0.5135445,0.58738446,0.0,0.3945598,0.5315304,0.24470949,0.060685955,0.13648763,0.29309118
disgust,0.41386637,0.34672722,0.822758,0.4556117,0.23158774,0.0,0.49135056,0.013644521,1.0,0.16074286,0.4993736,0.7028916,0.49236467,0.0,0.46957615,0.5373471,0.06558585,0.04483139,0.11057281,0.1377775
disgust,0.29929516,0.2973258,0.33061638,0.34403393,0.13106139,0.0,0.3341286,0.025618885,1.0,0.10265945,0.18836369,0.3323487,0.46059012,0.0,0.29900506,0.36479875,0.14925128,0.04985504,0.50787973,0.121583335
disgust,0.26488134,0.42211106,0.12371384,0.45636156,0.1592909,0.0,0.17374077,0.113104366,0.0,0.1377125,0.22681472,0.18448178,0.5209036,0.0,0.4839835,0.22342913,0.16350523,0.16367671,0.046508502,0.047154114
disgust,0.3261074,0.3815072,0.22669794,0.2917089,0.30809376,0.0,0.41103765,0.20712158,1.0,0.20528096,0.52980673,0.298931,0.49126366,0.0,0.31831303,0.6071674,0.06638113,0.33552602,0.1710727,0.28794712
disgust,0.25877815,0.16230857,0.43946785,0.59538805,0.09584974,0.0,0.12842979,0.05713161,0.0,0.05179131,0.4356052,0.30740753,0.35907602,0.0,0.570045,0.43472382,0.043350898,0.07895818,0.17516173,0.028274652
disgust,0.21833487,0.18223749,0.45452046,0.39892662,0.24144621,0.0,0.17764488,0.39672366,0.0,0.15631807,0.54576236,0.28664714,0.44207788,0.0,0.37906855,0.47948635,0.03039707,0.059321124,0.09627838,0.03346052
disgust,0.29286084,0.2719,0.24356773,0.41719863,0.09801801,0.0,0.23141424,0.61758167,0.0,0.07680798,0.26247516,0.22983505,0.49493897,0.0,0.4918914,0.4378447,0.19326727,0.30069175,0.2988701,0.4632842
disgust,0.3439261,0.43519038,0.05591057,0.46771893,0.18586284,1.0,0.34768313,0.0029288451,0.0,0.089488104,0.46076742,0.34659025,0.5402514,0.0,0.6616614,0.4603371,0.018829113,0.029772297,0.13995326,0.14690751
disgust,0.34315544,0.17748076,0.8387589,0.30992737,0.22065383,0.0,0.58203506,0.035619333,0.0,0.14232211,0.20682678,0.13062853,0.3177041,1.0,0.47196656,0.21969134,0.9466239,0.4785478,0.28313473,0.30162847
disgust,0.25731963,0.18025118,0.28588495,0.3312278,0.18055175,0.0,0.27255696,0.60864896,1.0,0.061441362,0.40338805,0.17673269,0.4019604,0.0,0.19318838,0.5122034,0.14951427,0.10795268,0.061261144,0.13422568
disgust,0.220191,0.29787564,0.31235132,0.35112143,0.14149474,0.0,0.23389663,0.38225532,0.0,0.13483144,0.5091156,0.31973404,0.32594687,0.0,0.49835604,0.46465957,0.053300254,0.17284231,0.21849503,0.09572041
disgust,0.27276114,0.23437491,0.22179176,0.44155356,0.13385692,0.0,0.14040336,0.074718945,0.0,0.0992441,0.5139875,0.13386287,0.38390774,0.0,0.54020476,0.5391992,0.18716848,0.24768268,0.051620614,0.110443585
disgust,0.29605,0.23913372,0.18771686,0.35460708,0.18381749,1.0,0.20649056,0.5587491,1.0,0.12633856,0.42498815,0.31292242,0.33946633,0.0,0.237011,0.278235,0.028828062,0.096886925,0.0743693,0.13385524
disgust,0.2481758,0.1515061,0.5213085,0.30408776,0.3118434,0.0,0.36635566,0.20727082,1.0,0.36149585,0.63235486,0.20951307,0.42959663,0.0,0.50576097,0.57748115,0.1863272,0.15720333,0.34993908,0.20462133
disgust,0.37483174,0.12956916,0.6111489,0.2583035,0.30159694,1.0,0.30035636,0.10256158,1.0,0.15311287,0.30671355,0.10505281,0.35115317,0.0,0.27222416,0.43767726,0.23551111,0.07867982,0.3716679,0.8391838
disgust,0.21334004,0.24415451,0.1419507,0.5152628,0.15448782,1.0,0.5540618,0.055560134,0.0,0.11854482,0.34660286,0.16379684,0.5154637,0.0,0.45545012,0.41634312,0.16963005,0.034806114,0.085951895,0.24637443
disgust,0.5042394,0.20844957,0.17414153,0.563403,0.06433365,0.0,0.15402265,0.027666928,1.0,0.047612473,0.18440406,0.15962763,0.42388964,0.0,0.6408561,0.22064939,0.98048043,0.7219596,0.10672254,0.057436846
disgust,0.33586514,0.25946775,0.79574573,0.294019,0.7757491,0.0,0.67575383,0.8894514,1.0,0.8444953,0.50463146,0.38145876,0.4689385,0.0,0.38764828,0.5074468,0.3067913,0.108982876,0.5278172,0.58103573
disgust,0.4346429,0.30994016,0.61317515,0.3650914,0.27979305,1.0,0.5113839,0.0033157363,0.0,0.3103677,0.17633997,0.12753843,0.55608904,0.0,0.31874862,0.56906354,0.011809147,0.053391594,0.37777922,0.54892415
disgust,0.32301462,0.15556155,0.18130147,0.5089565,0.06724636,0.0,0.14059354,0.0019035898,1.0,0.042830717,0.20552619,0.10167758,0.41728622,0.0,0.31619486,0.28245017,0.6208963,0.20872812,0.35134143,0.032181602
disgust,0.25367963,0.24030639,0.22537018,0.32985306,0.105689704,0.0,0.20184685,0.26895624,0.0,0.12783065,0.3593078,0.49148718,0.40965402,0.0,0.57379395,0.32442087,0.52044034,0.111514665,0.21322978,0.066788204
disgust,0.22796397,0.17907302,0.244271,0.3701235,0.12843426,0.0,0.31768265,0.11435596,0.0,0.14574155,0.15542921,0.036214538,0.43015754,0.0,0.63132346,0.36231074,0.8979113,0.3260774,0.12760058,0.24072523
disgust,0.23512009,0.20090656,0.6086614,0.3572615,0.07533538,0.0,0.252637,0.0014276278,1.0,0.023587612,0.28280935,0.59725654,0.47103074,0.0,0.68835527,0.2942711,0.9410819,0.17368682,0.031725675,0.120397195
disgust,0.31114477,0.23693618,0.23037024,0.36968893,0.13507651,0.0,0.25285167,0.02396485,0.0,0.10874743,0.3780907,0.6730194,0.4482112,0.0,0.15966406,0.5346024,0.3672267,0.13454637,0.15457082,0.12100337
disgust,0.25169408,0.20005438,0.5804307,0.35742265,0.2490903,1.0,0.42507488,0.0021796082,0.0,0.15023792,0.32664195,0.041744154,0.31378156,1.0,0.37261087,0.20590019,0.3799689,0.2422673,0.25454733,0.23002422
disgust,0.46025503,0.36328372,0.7930443,0.31410998,0.17970978,1.0,0.35501775,0.8042183,0.0,0.14136854,0.29500186,0.25747296,0.5636174,0.0,0.4748492,0.3897384,0.027203193,0.06415758,0.19204131,0.2679593
disgust,0.39169452,0.34714067,0.4118799,0.28560787,0.25551257,0.0,0.47094506,0.014016339,0.0,0.30201876,0.32410133,0.25324115,0.489309,0.0,0.59346527,0.5362435,0.3241973,0.104569264,0.27129114,0.50434726
disgust,0.40492252,0.34781206,0.53587145,0.39480716,0.2644475,1.0,0.54044425,0.0423438,1.0,0.3646001,0.29738674,0.107070185,0.43214568,0.0,0.5709137,0.31864366,0.89414334,0.055939484,0.08729515,0.423256
disgust,0.3129769,0.15430947,0.40981668,0.3430412,0.3222911,1.0,0.41485932,0.035054456,1.0,0.4413331,0.3743119,0.53020316,0.41440523,0.0,0.40905002,0.39459476,0.021024382,0.037583746,0.40451005,0.21803178
disgust,0.22603132,0.14284492,0.444424,0.3175902,0.2773727,1.0,0.29636624,0.34092453,0.0,0.13489565,0.3935579,0.16829084,0.27809557,0.0,0.21123469,0.39569524,0.26705566,0.23121062,0.3669497,0.61603177
disgust,0.16539255,0.10531673,0.5182029,0.37666714,0.06440207,0.0,0.17191383,0.37776184,1.0,0.01634567,0.17328404,0.11579471,0.25166428,0.0,0.45708567,0.16432005,0.96775925,0.3306931,0.0897183,0.116102874
disgust,0.39649108,0.40469074,0.36755416,0.30279952,0.47628295,1.0,0.67546856,0.07439733,0.0,0.4927387,0.47803992,0.21183157,0.4890671,0.0,0.4835917,0.5062516,0.21326122,0.10077619,0.522647,0.5139533
disgust,0.4076236,0.13245322,0.28487793,0.31324252,0.30468485,1.0,0.28214562,0.100998946,1.0,0.11132333,0.1714611,0.11169063,0.37791044,1.0,0.3004737,0.052992396,0.9219148,0.406117,0.23574705,0.27725062
disgust,0.2510723,0.28680375,0.16303049,0.34375173,0.1895095,0.0,0.18214494,0.004752849,0.0,0.27005717,0.58363396,0.46927443,0.40313193,0.0,0.6173322,0.66481596,0.061061952,0.17737022,0.07670149,0.091318265
disgust,0.28616852,0.2707001,0.18079054,0.3700187,0.102111906,0.0,0.2261802,0.0012183418,0.0,0.14054601,0.1887422,0.11343464,0.46001092,0.0,0.47111756,0.48130924,0.2109299,0.045129847,0.033003308,0.08095746
disgust,0.40144402,0.28216568,0.38615915,0.40193212,0.05655923,0.0,0.112897545,0.012930737,0.0,0.031855326,0.23303087,0.30578756,0.46246842,0.0,0.3449252,0.20180129,0.8537575,0.11209259,0.06863793,0.054286804
disgust,0.22055687,0.11015746,0.57955766,0.28597075,0.27081916,1.0,0.4272387,0.46097586,0.0,0.17627026,0.37943414,0.042883087,0.40240666,1.0,0.37663287,0.55481863,0.34102488,0.07708565,0.7674862,0.5798013
disgust,0.533064,0.3470218,0.2853361,0.28728184,0.14514638,0.0,0.44103613,0.085581,0.0,0.25352946,0.30051273,0.09791736,0.3565408,0.0,0.34180158,0.17701952,0.73240596,0.18483284,0.25254893,0.38371512
